x,y,z
1.583389786109526831e+01,1.345336741266306113e+01,5.573103819100209222e+01
1.577366507794464923e+01,1.312603086501310656e+01,5.583280506715981772e+01
1.570715448932263314e+01,1.279733437709913701e+01,5.591979035647455731e+01
1.563448944459191736e+01,1.246800708679790759e+01,5.599203808940823990e+01
1.555580216703558527e+01,1.213875215331417046e+01,5.604961487206722381e+01
1.547123375385688604e+01,1.181024675717970673e+01,5.609260988620256683e+01
1.538093417617943715e+01,1.148314210025418092e+01,5.612113488920979876e+01
1.528506227904714265e+01,1.115806340572477318e+01,5.613532421412904938e+01
1.518378578142407775e+01,1.083560991810581342e+01,5.613533476964503421e+01
1.507728127619475167e+01,1.051635490323963218e+01,5.612134604008701189e+01
1.496573423016378968e+01,1.020084564829559426e+01,5.609356008542881966e+01
1.484933898405621910e+01,9.889603461770946069e+00,5.605220154128886634e+01
1.472829875251735743e+01,9.583123673490431926e+00,5.599751761893013935e+01
1.460282562411266127e+01,9.281875634605979641e+00,5.592977810526014082e+01
1.447314056132805504e+01,8.986302717597480338e+00,5.584927536283103677e+01
1.433947340056954900e+01,8.696822316271900277e+00,5.575632432983944398e+01
1.420206285216358211e+01,8.413825845764048239e+00,5.565126252012663599e+01
1.406115650035687459e+01,8.137678742536245124e+00,5.553445002317847212e+01
1.391701080331627338e+01,7.868720464378014867e+00,5.540626950412524820e+01
1.376989109312911452e+01,7.607264490406806523e+00,5.526712620374201634e+01
1.362007157580279681e+01,7.353598321067187804e+00,5.511744793844817991e+01
1.346783533126516552e+01,7.107983478131542299e+00,5.495768510030789145e+01
1.331347431336434894e+01,6.870655504699746174e+00,5.478831065702985370e+01
1.315728934986858079e+01,6.641823965198934587e+00,5.460982015196718464e+01
1.299959014246660871e+01,6.421672445384105643e+00,5.442273170411779404e+01
1.284069526676722184e+01,6.210358552337440941e+00,5.422758600812390739e+01
1.268091891034345231e+01,6.008011063996155698e+00,5.402495718652785683e+01
1.252031512552495762e+01,5.814663083332462179e+00,5.381558963425516851e+01
1.235903600534252966e+01,5.630318919759333518e+00,5.359998495816888209e+01
1.219731709386167218e+01,5.454983436031724864e+00,5.337854036784377598e+01
1.203538665791069207e+01,5.288647174457804745e+00,5.315164506781446363e+01
1.187346568708113104e+01,5.131286356899420475e+00,5.291968025757596905e+01
1.171176789372757554e+01,4.982862884771886769e+00,5.268301913158349237e+01
1.155049971296748268e+01,4.843324339043833859e+00,5.244202687925211848e+01
1.138986030268159766e+01,4.712603980237584977e+00,5.219706068495744944e+01
1.123004154351347772e+01,4.590620748428747788e+00,5.194846972803488683e+01
1.107122803886996465e+01,4.477279263246591867e+00,5.169659518278036359e+01
1.091359711492071227e+01,4.372469823873698758e+00,5.144177021844961217e+01
1.075731882059860212e+01,4.276068409046253294e+00,5.118431999925878984e+01
1.060255592759956222e+01,4.187936677053909484e+00,5.092456168438422992e+01
1.044946393038239840e+01,4.107921965739706138e+00,5.066280442796211503e+01
1.029819104616919212e+01,4.035857292500288018e+00,5.039934937908921597e+01
1.014887821494484754e+01,3.971561354285665146e+00,5.013448968182204624e+01
1.000165909945749121e+01,3.914838527599411311e+00,4.986851047517757252e+01
9.856660085218287293e+00,3.865478868498568144e+00,4.960168889313293761e+01
9.714000280501297269e+00,3.823258112593606484e+00,4.933429406462514066e+01
9.573791516343836960e+00,3.787937675048541841e+00,4.906658711355174063e+01
9.436138346546066202e+00,3.759264650580816713e+00,4.879882115877006044e+01
9.301138047671351217e+00,3.736971813461391623e+00,4.853124131409788333e+01
9.168880619046097635e+00,3.720777617514698932e+00,4.826408468831315446e+01
9.039448782759619050e+00,3.710386196118634405e+00,4.799758038515368241e+01
8.912917983664467414e+00,3.705487362204596291e+00,4.773194950331782138e+01
8.789356389376056455e+00,3.705756608257446683e+00,4.746740513646371085e+01
8.668825295503298278e+00,3.710898280388205350e+00,4.720412376721139225e+01
8.551377743717583968e+00,3.721101622062150671e+00,4.694195428804792414e+01
8.437048325089772760e+00,3.736322787727690109e+00,4.668091337187817658e+01
8.325866921833798173e+00,3.756400816374523277e+00,4.642109747088656491e+01
8.217861266664609587e+00,3.781179774632359436e+00,4.616260003428658365e+01
8.113056942798465343e+00,3.810508756770869532e+00,4.590551150832141758e+01
8.011477383952797737e+00,3.844241884699700851e+00,4.564991933626369303e+01
7.913143874346110884e+00,3.882238307968521873e+00,4.539590795841519366e+01
7.818075548698240063e+00,3.924362203766931678e+00,4.514355881210749288e+01
7.726289392230057729e+00,3.970482776924570523e+00,4.489295033170123617e+01
7.637800240663727536e+00,4.020474259911017256e+00,4.464415794858677344e+01
7.552620780222587982e+00,4.074215912835826181e+00,4.439725409118387489e+01
7.470761547631068034e+00,4.131592023448597217e+00,4.415230818494148934e+01
7.392230930114900289e+00,4.192491907138830243e+00,4.390938665233834115e+01
7.317035165400883834e+00,4.256809906936094734e+00,4.366855291288223384e+01
7.245178341717085857e+00,4.324445393509877000e+00,4.342986738311067541e+01
7.176662397792751946e+00,4.395302765169641468e+00,4.319338747659059408e+01
7.111487122858234144e+00,4.469291447864916833e+00,4.295916760391808964e+01
7.049650156645165922e+00,4.546325895185103327e+00,4.272725917271903739e+01
6.991146989386269439e+00,4.626325588359700980e+00,4.249771058764841314e+01
6.935970961815537628e+00,4.709215036258073361e+00,4.227056725039093976e+01
6.884113265168062767e+00,4.794923775389688281e+00,4.204587155966046907e+01
6.835562941180179486e+00,4.883386369903905511e+00,4.182366291120051471e+01
6.790306882089402585e+00,4.974542411590064717e+00,4.160397769778400345e+01
6.748329830634377302e+00,5.068336519877588486e+00,4.138684930921308336e+01
6.709614380054995664e+00,5.164718341835747850e+00,4.117230813231962827e+01
6.674140974092273915e+00,5.263642552173934952e+00,4.096038155096464806e+01
6.641875896021185000e+00,5.365078083393938435e+00,4.075110853514441089e+01
6.612718194540278205e+00,5.469061773639698920e+00,4.054461864201343246e+01
6.586651686216674406e+00,5.575589525531684743e+00,4.034096163266747226e+01
6.563678133692021355e+00,5.684646761596511944e+00,4.014016996029180717e+01
6.543798648942596330e+00,5.796220861489425502e+00,3.994227952206874477e+01
6.527013693279370976e+00,5.910301161994013341e+00,3.974732965917810645e+01
6.513323077347976664e+00,6.026878957022329786e+00,3.955536315679702852e+01
6.502725961128700050e+00,6.145947497615023458e+00,3.936642624409972768e+01
6.495220853936510608e+00,6.267501991941037076e+00,3.918056859425800553e+01
6.490805614421033098e+00,6.391539605297958282e+00,3.899784332444071566e+01
6.489477450566567107e+00,6.518059460111707004e+00,3.881830699581421129e+01
6.491232919692074610e+00,6.647062635936666020e+00,3.864201961354213211e+01
6.496067928451187079e+00,6.778552169455828391e+00,3.846904462678525505e+01
6.503977732832197489e+00,6.912533054480464401e+00,3.829944892870189932e+01
6.514956938158077193e+00,7.049012241950503466e+00,3.813330285644745743e+01
6.528999499086454605e+00,7.187998639934196632e+00,3.797068019117480731e+01
6.546098719609619643e+00,7.329503113628256905e+00,3.781165815803412045e+01
6.566247253054551258e+00,7.473538485358022676e+00,3.765631742617270561e+01
6.589437102082866815e+00,7.620119534577087350e+00,3.750474210873541381e+01
6.615659618690881594e+00,7.769262997867725673e+00,3.735701976286416937e+01
6.644905504209553726e+00,7.920987568940519807e+00,3.721324138969837492e+01
6.677164809304502846e+00,8.075313898634512100e+00,3.707350143437474088e+01
6.712426933976053611e+00,8.232264594917385381e+00,3.693789778602710783e+01
6.750680627559145996e+00,8.391864222885056179e+00,3.680653177778685148e+01
6.791913988723442763e+00,8.554139304762147233e+00,3.667950818678243508e+01
6.836114465473229984e+00,8.719118319901570047e+00,3.655693523413979307e+01
6.883268855147457899e+00,8.886831704784695418e+00,3.643892458498213927e+01
6.933363304419795980e+00,9.057311853021552395e+00,3.632559134842988868e+01
6.986383309298507704e+00,9.230593115350382405e+00,3.621705407760091333e+01
7.042313715126601537e+00,9.406711799638152627e+00,3.611343476961022958e+01
7.101138716581671062e+00,9.585706170880033739e+00,3.601485886557032501e+01
7.162841857676062851e+00,9.767616451199932825e+00,3.592145525059084576e+01
7.227406031756723692e+00,9.952484819850020870e+00,3.583335625377883815e+01
7.294813481505265429e+00,1.014035541321092992e+01,3.575069764823867047e+01
7.365045798938040456e+00,1.033127432479197694e+01,3.567361865107190511e+01
7.438083925405967634e+00,1.052528960523065038e+01,3.560226192337753304e+01
7.513908151594736573e+00,1.072245126229320711e+01,3.553677357025175354e+01
7.592498117524626444e+00,1.092281126087414478e+01,3.547730314078815184e+01
7.673803695835606398e+00,1.112614956544391021e+01,3.542385652220800552e+01
7.757806065408313856e+00,1.133211213118877403e+01,3.537642351299768961e+01
7.844560742825732902e+00,1.154077005962337665e+01,3.533526353603544123e+01
7.934118048401565204e+00,1.175218171752198870e+01,3.530063443171063398e+01
8.026522357264093799e+00,1.196638751420663738e+01,3.527278943774927455e+01
8.121812099356272796e+00,1.218340990154732673e+01,3.525197718921393886e+01
8.220019759435837514e+00,1.240325337396229166e+01,3.523844171850380036e+01
8.321171877075061118e+00,1.262590446841742775e+01,3.523242245535463013e+01
8.425289046661037062e+00,1.285133176442693959e+01,3.523415422683878262e+01
8.532385917395423292e+00,1.307948588405277413e+01,3.524386725736520987e+01
8.642471193294554155e+00,1.331029949190485873e+01,3.526178716867945440e+01
8.755547633189557644e+00,1.354368729514136227e+01,3.528813497986365633e+01
8.871612050726076504e+00,1.377954604346809653e+01,3.532312710733652494e+01
8.990655314364596862e+00,1.401775452913920006e+01,3.536697536485340976e+01
9.112662347380158678e+00,1.425817358695654313e+01,3.541988696350620813e+01
9.237612127862465883e+00,1.450064609426997109e+01,3.548206451172340081e+01
9.365477688716046245e+00,1.474499697097759210e+01,3.555370601527013008e+01
9.496226117659910315e+00,1.499103317952512882e+01,3.563500487724803634e+01
9.629818557227940445e+00,1.523854372490665909e+01,3.572614989809545705e+01
9.766210204768551506e+00,1.548729965466397118e+01,3.582732527558723490e+01
9.905350312444824112e+00,1.573705405888683373e+01,3.593871060483478885e+01
1.004718218723467871e+01,1.598754207021328710e+01,3.606048087828627047e+01
1.019164319093050075e+01,1.623848086382897549e+01,3.619280648572622994e+01
1.033866474013956349e+01,1.648956965746790360e+01,3.633585321427601400e+01
1.048817230628365671e+01,1.674048971141178654e+01,3.648978224839340356e+01
1.064008541559924481e+01,1.699090432849031984e+01,3.665475016987276291e+01
1.079431764913763203e+01,1.724045885408146006e+01,3.683090895784523866e+01
1.095077664276458407e+01,1.748878067611079246e+01,3.701840598877830502e+01
1.110936408716076151e+01,1.773547922505223084e+01,3.721738403647630378e+01
1.126997572782127222e+01,1.798014597392733549e+01,3.742798127207989012e+01
1.143250136505614023e+01,1.822235443830599877e+01,3.765033126406659392e+01
1.159682485398988305e+01,1.846166017630583056e+01,3.788456297825033658e+01
1.176282410456169458e+01,1.869760078859242824e+01,3.813080077778158028e+01
1.193037108152562809e+01,1.892969591837963961e+01,3.838916442314768318e+01
1.209933180445017165e+01,1.915744725142894467e+01,3.865976907217221026e+01
1.226956634771872956e+01,1.938033851605015201e+01,3.894272528001570066e+01
1.244092884052920667e+01,1.959783548310081258e+01,3.923813899917500692e+01
1.261326746689417178e+01,1.980938596598645063e+01,3.954611157948353650e+01
1.278642446564106550e+01,2.001441982066082304e+01,3.986673976811164977e+01
1.296025417796119505e+01,2.021256098760533604e+01,4.019997632537043586e+01
1.313462833618098458e+01,2.040381805034118656e+01,4.054529180355545037e+01
1.330932168474465449e+01,2.058729764542190566e+01,4.090247428323549883e+01
1.348409580066227598e+01,2.076206263405314090e+01,4.127131030828342517e+01
1.365870666561629854e+01,2.092721503299755881e+01,4.165154135074381969e+01
1.383290466596110058e+01,2.108189601457439721e+01,4.204286381083201718e+01
1.400643459272349745e+01,2.122528590665997683e+01,4.244492901693526221e+01
1.417903564160229735e+01,2.135660419268727139e+01,4.285734322561167886e+01
1.435044141296849318e+01,2.147510951164609239e+01,4.327966762159068992e+01
1.452037991186545085e+01,2.158009965808323471e+01,4.371141831777352138e+01
1.468857354800847403e+01,2.167091158210213564e+01,4.415206635523206558e+01
1.485473913578529093e+01,2.174692138936323005e+01,4.460103770321020988e+01
1.501858789425563145e+01,2.180754434108366269e+01,4.505771325912264302e+01
1.517982544715141557e+01,2.185223485403744803e+01,4.552142884855538796e+01
1.533815182287692203e+01,2.188048650055546673e+01,4.599147522526628507e+01
1.549326145450837444e+01,2.189183200852538036e+01,4.646709807118380553e+01
1.564484317979442096e+01,2.188584326139171665e+01,4.694749799640845112e+01
1.579258024115571146e+01,2.186213129815581624e+01,4.743183053921150361e+01
1.593615028568509118e+01,2.182034631337587527e+01,4.791920616603556482e+01
1.607522536514774814e+01,2.176017765716687435e+01,4.840869027149510373e+01
1.620947193598084013e+01,2.168135383520069936e+01,4.889930317837517038e+01
1.633855085929391748e+01,2.158364250870596379e+01,4.939002013763286669e+01
1.646211740086856068e+01,2.146685049446820059e+01,4.987977132839608174e+01
1.657982123115854023e+01,2.133082376482980180e+01,5.036744185796399620e+01
1.669130642528994812e+01,2.117544744768983378e+01,5.085187176180768631e+01
1.679621146306088164e+01,2.100064582650441025e+01,5.133185600356881650e+01
1.689416922894178796e+01,2.080638234028623756e+01,5.180614447506106046e+01
1.698480701207517995e+01,2.059265958360503745e+01,5.227344199626890742e+01
1.706775455045581680e+01,2.035948512451604486e+01,5.273241149842534981e+01
1.714303782857393799e+01,2.010551876610244193e+01,5.318185779391530588e+01
1.721053903758709325e+01,1.983101979157171257e+01,5.362060579722483311e+01
1.726994918236507459e+01,1.953731940094520425e+01,5.404746807002573661e+01
1.732098905965339242e+01,1.922571794550183810e+01,5.446132329880568790e+01
1.736340925807344604e+01,1.889748492777723143e+01,5.486111629486946839e+01
1.739699015812237803e+01,1.855385900156449352e+01,5.524585799433788935e+01
1.742154193217315594e+01,1.819604797191391299e+01,5.561462545814829639e+01
1.743690454447458293e+01,1.782522879513251723e+01,5.596656187205493893e+01
1.744294775115123386e+01,1.744254757878503170e+01,5.630087654662801810e+01
1.743957110020351209e+01,1.704911958169276431e+01,5.661684491725474544e+01
1.742670393150761754e+01,1.664602921393460022e+01,5.691380854413847601e+01
1.740430537681557510e+01,1.623433003684658615e+01,5.719117511229905659e+01
1.737236435975518489e+01,1.581504476302145967e+01,5.744841843157315964e+01
1.733089959583010042e+01,1.538916525630972387e+01,5.768507843661355139e+01
1.727995959241972912e+01,1.495765253181840215e+01,5.790076118688987350e+01
1.721962264877932114e+01,1.452143675591213956e+01,5.809513886668798222e+01
1.714999685603996227e+01,1.408141724621274093e+01,5.826794978511026102e+01
1.707122009720845668e+01,1.363846247159866820e+01,5.841899837607580537e+01
1.698346004716752233e+01,1.319341005220618257e+01,5.854815519831993953e+01
1.688691417267557782e+01,1.274706675942803891e+01,5.865535693539471396e+01
1.678180973236693063e+01,1.230020851591464393e+01,5.874060639566852160e+01
1.666840377675170970e+01,1.185358039557353393e+01,5.880397251232626843e+01
1.654698314821573391e+01,1.140789662356892542e+01,5.884559034336946581e+01
1.641786448102079632e+01,1.096384057632281461e+01,5.886566107161600314e+01
1.628139420130430892e+01,1.052206478151371805e+01,5.886445200470033967e+01
1.613794852707964012e+01,1.008319091807776680e+01,5.884229657507340505e+01
1.598793346823597261e+01,9.647809816208258837e+00,5.879959434000262775e+01
1.583178482653813113e+01,9.216481457355143903e+00,5.873681098157193503e+01
1.566971619887102385e+01,8.790580796772381689e+00,5.865462931227047960e+01
1.550142559065053227e+01,8.373253626624462598e+00,5.855409981526485552e+01
1.532728199596877161e+01,7.965346161650618484e+00,5.843588174023399517e+01
1.514769815924135266e+01,7.567484895335235606e+00,5.830061531791626095e+01
1.496308052871616745e+01,7.180244413256364311e+00,5.814895198834760492e+01
